,State,Date,BusinessApplications,ConstructionEmployees,ConstructionWages,HighPropensityBusinessApplications,HousePriceIdx,NewHousingPermits,RealGDP,TotalHighPropensityNAICs,TotalNAICs,UnemploymentRate,ZillowHomeValue
5708,RI,2021-12-01,182.5,20.4,1567222.6666666667,60.0,762.1966666666667,132.80178784579599,55434.933333333334,281.0,933.0,4.5,401048.0
5709,RI,2022-01-01,216.0,20.3,1592186.0,74.0,768.87,120.05051828835899,55217.8,290.0,927.0,4.2,404793.0
5710,RI,2022-02-01,235.0,21.4,1610542.6666666667,77.5,789.3566666666667,115.343315798334,55243.46666666667,301.0,928.0,3.9,409537.0
5711,RI,2022-03-01,262.5,21.8,1628899.3333333333,87.5,809.8433333333334,91.8750700991445,55269.13333333334,287.0,913.0,3.4,413182.0
5712,RI,2022-04-01,246.0,21.9,1647256.0,82.0,830.33,118.416017555572,55294.8,306.0,884.0,3.2,417753.0
5713,RI,2022-05-01,225.0,22.0,1865910.0,82.5,765.1175000000001,121.189774735218,70194.225,316.0,898.0,2.9,423239.0
5714,RI,2022-06-01,202.5,22.1,2084564.0,70.0,699.905,81.6909491674082,85093.65000000001,291.0,884.0,2.7,428621.0
5715,RI,2022-07-01,214.0,22.1,2303218.0,66.0,634.6925,102.64926014571199,99993.07500000001,288.0,922.0,2.7,432397.0
5716,RI,2022-08-01,192.5,22.5,2521872.0,67.5,569.48,107.03527094309,114892.5,299.0,891.0,2.8,433927.0
5717,RI,2022-09-01,205.0,22.5,2740526.0,67.5,504.26750000000004,116.80009045456801,129791.925,322.0,952.0,3.1,435498.0
5718,RI,2022-10-01,210.0,22.5,2959180.0,74.0,439.055,89.2194130627418,144691.35,314.0,971.0,3.4,436864.0
5719,RI,2022-11-01,190.0,51.55,3177834.0,70.0,373.8425,528.919624924847,159590.77500000002,686.5,1878.5,7.1,295110.5
5720,SC,2011-01-01,600.0,80.6,3396488.0,242.0,308.63,968.6198367869521,174490.2,1059.0,2786.0,10.8,153357.0
5721,SC,2011-02-01,800.0,81.7,3402489.3333333335,302.5,306.13666666666666,1148.55496663902,175276.23333333334,1119.0,2959.0,10.7,152191.0
5722,SC,2011-03-01,725.0,81.6,3408490.6666666665,292.5,303.6433333333333,1401.928692395,176062.26666666666,1074.0,2649.0,10.7,151363.0
5723,SC,2011-04-01,676.0,82.2,3414492.0,278.0,301.15,1351.67138851907,176848.3,1103.0,2651.0,10.7,150537.0
5724,SC,2011-05-01,517.5,82.1,3409269.3333333335,235.0,302.00333333333333,1216.64800158285,176495.23333333334,952.0,2146.0,10.7,149794.0
5725,SC,2011-06-01,635.0,81.9,3404046.6666666665,265.0,302.8566666666666,1214.60109125613,176142.16666666666,1137.0,2763.0,10.7,149058.0
5726,SC,2011-07-01,588.0,81.7,3398824.0,238.0,303.71,1204.93773755501,175789.1,1079.0,2697.0,10.6,148548.0
5727,SC,2011-08-01,600.0,81.5,3371961.3333333335,242.5,304.75,1311.09008731485,176261.13333333333,1082.0,2656.0,10.5,148065.0
5728,SC,2011-09-01,567.5,81.6,3345098.6666666665,237.5,305.78999999999996,1072.82921332716,176733.1666666667,1076.0,2624.0,10.3,147558.0
5729,SC,2011-10-01,534.0,81.7,3318236.0,216.0,306.83,1625.35964401964,177205.2,1001.0,2466.0,10.1,147035.0
5730,SC,2011-11-01,577.5,81.5,3402248.0,232.5,305.14,1309.7353635153,177751.5,1106.0,2758.0,9.9,146536.0
5731,SC,2011-12-01,526.0,81.6,3486260.0,218.0,303.45,1792.4786549862802,178297.80000000002,1085.0,2784.0,9.7,146371.0
5732,SC,2012-01-01,565.0,81.9,3570272.0,222.5,301.76,1439.05969589212,178844.1,896.0,2379.0,9.6,146395.0
5733,SC,2012-02-01,732.5,82.6,3550934.6666666665,292.5,301.26,1489.20785988185,178506.7,1071.0,2708.0,9.5,146690.0
5734,SC,2012-03-01,748.0,82.5,3531597.3333333335,292.0,300.76,1495.29876272778,178169.3,1067.0,2692.0,9.4,146697.0
5735,SC,2012-04-01,685.0,82.1,3512260.0,262.5,300.26,1326.63957780642,177831.9,1062.0,2714.0,9.4,146725.0
5736,SC,2012-05-01,632.5,81.9,3524893.3333333335,260.0,301.04333333333335,2149.35368842425,177735.63333333333,1078.0,2677.0,9.3,146592.0
5737,SC,2012-06-01,604.0,82.3,3537526.6666666665,234.0,301.82666666666665,1563.91287823397,177639.36666666667,993.0,2616.0,9.2,146456.0
5738,SC,2012-07-01,600.0,82.1,3550160.0,240.0,302.61,1421.9136249636,177543.1,1091.0,2722.0,9.0,146198.0
5739,SC,2012-08-01,615.0,82.5,3571046.6666666665,230.0,302.65000000000003,1528.0744165167498,177113.2,999.0,2692.0,8.8,145959.0
5740,SC,2012-09-01,584.0,82.5,3591933.3333333335,220.0,302.69,1568.78235983234,176683.3,1065.0,2736.0,8.7,145983.0
5741,SC,2012-10-01,592.5,82.8,3612820.0,235.0,302.73,1619.06420860547,176253.4,1082.0,2759.0,8.6,146124.0
5742,SC,2012-11-01,535.0,82.6,3622874.6666666665,207.5,302.58,1858.95247322535,177489.83333333334,950.0,2487.0,8.5,146303.0
5743,SC,2012-12-01,568.0,82.8,3632929.3333333335,228.0,302.43,1637.2363137850598,178726.26666666666,1206.0,3238.0,8.4,146371.0
5744,SC,2013-01-01,665.0,83.9,3642984.0,270.0,302.28,1854.84772956165,179962.7,1099.0,2846.0,8.4,146448.0
5745,SC,2013-02-01,750.0,83.2,3655460.0,292.5,302.5733333333333,1652.2709511508301,179635.30000000002,1081.0,2822.0,8.3,146589.0
5746,SC,2013-03-01,820.0,83.7,3667936.0,328.0,302.8666666666667,1742.9586786159,179307.9,1216.0,2893.0,8.1,147035.0
5747,SC,2013-04-01,690.0,84.6,3680412.0,267.5,303.16,1719.25257442053,178980.5,1070.0,2722.0,7.9,147437.0
5748,SC,2013-05-01,647.5,84.4,3706060.0,257.5,303.32,2147.92744752947,179945.0,1046.0,2702.0,7.7,147831.0
5749,SC,2013-06-01,612.0,84.3,3731708.0,244.0,303.48,1897.00254553963,180909.5,1051.0,2681.0,7.5,148218.0
5750,SC,2013-07-01,607.5,85.1,3757356.0,235.0,303.64,1947.84534738626,181874.0,1049.0,2751.0,7.4,148738.0
5751,SC,2013-08-01,604.0,85.2,3778665.3333333335,232.0,303.40666666666664,1760.6402154082602,182152.3,1060.0,2660.0,7.2,149439.0
5752,SC,2013-09-01,572.5,85.6,3799974.6666666665,222.5,303.17333333333335,2400.7935264756397,182430.6,1020.0,2677.0,7.0,150046.0
5753,SC,2013-10-01,605.0,85.7,3821284.0,237.5,302.94,2156.4920515201,182708.9,1115.0,2927.0,6.8,150629.0
5754,SC,2013-11-01,590.0,86.2,3854162.6666666665,218.0,303.34,2124.30182829367,182765.9,1019.0,2794.0,6.5,151185.0
5755,SC,2013-12-01,535.0,86.7,3887041.3333333335,222.5,303.74,1995.00475833678,182822.9,1121.0,2882.0,6.3,151674.0
5756,SC,2014-01-01,680.0,86.9,3919920.0,275.0,304.14,2404.07061471103,182879.9,1044.0,2772.0,6.1,152269.0
5757,SC,2014-02-01,677.5,86.8,3939028.0,237.5,305.8333333333333,2558.49556501007,184087.36666666667,926.0,2573.0,6.0,152812.0
5758,SC,2014-03-01,840.0,87.1,3958136.0,304.0,307.5266666666667,2061.24735132649,185294.8333333333,1126.0,2998.0,6.0,153228.0
5759,SC,2014-04-01,725.0,87.6,3977244.0,255.0,309.22,2228.4925384947896,186502.3,1028.0,2879.0,6.0,153413.0
5760,SC,2014-05-01,700.0,88.0,3989884.0,262.0,310.40000000000003,2000.8512499827802,186756.8333333333,1074.0,2993.0,6.1,153633.0
5761,SC,2014-06-01,720.0,88.1,4002524.0,280.0,311.58,1972.3675321116102,187011.36666666667,1168.0,3113.0,6.2,153946.0
5762,SC,2014-07-01,655.0,88.3,4015164.0,235.0,312.76,2266.09598479721,187265.9,1061.0,2979.0,6.3,154357.0
5763,SC,2014-08-01,670.0,88.9,4038281.3333333335,248.0,313.5733333333333,2075.00338565966,187277.1,1129.0,2962.0,6.5,154728.0
5764,SC,2014-09-01,645.0,89.0,4061398.6666666665,242.5,314.38666666666666,2511.6360261805103,187288.3,1112.0,3010.0,6.5,155106.0
5765,SC,2014-10-01,615.0,89.5,4084516.0,227.5,315.2,2545.11807293105,187299.5,1059.0,2894.0,6.6,155460.0
5766,SC,2014-11-01,578.0,90.1,4113413.3333333335,216.0,317.09666666666664,1951.39297640078,187931.3,1066.0,2844.0,6.5,155723.0
5767,SC,2014-12-01,570.0,90.7,4142310.6666666665,242.5,318.99333333333334,2702.32356418616,188563.1,1070.0,2673.0,6.5,155990.0
5768,SC,2015-01-01,732.0,90.9,4171208.0,290.0,320.89,2047.52248760278,189194.9,1321.0,3507.0,6.4,156293.0
5769,SC,2015-02-01,832.5,91.5,4211012.0,307.5,322.04333333333335,2632.52609914359,189747.76666666666,1118.0,3016.0,6.4,156808.0
5770,SC,2015-03-01,845.0,91.8,4250816.0,297.5,323.19666666666666,2190.40937731682,190300.63333333333,1092.0,2996.0,6.3,157481.0
5771,SC,2015-04-01,782.5,91.8,4290620.0,272.5,324.35,3232.5964742329497,190853.5,1129.0,3134.0,6.2,158223.0
5772,SC,2015-05-01,714.0,92.5,4332141.333333333,274.0,325.37,2712.2945297158603,191741.63333333333,1107.0,2908.0,6.1,158837.0
5773,SC,2015-06-01,705.0,93.3,4373662.666666667,270.0,326.39000000000004,2347.9808563598604,192629.76666666666,1123.0,3043.0,6.0,159402.0
5774,SC,2015-07-01,682.5,93.3,4415184.0,250.0,327.41,2752.73247034534,193517.9,1157.0,3197.0,5.8,159916.0
5775,SC,2015-08-01,742.0,93.8,4462558.666666667,258.0,328.67,2399.39484580712,193849.63333333333,1140.0,3216.0,5.7,160348.0
5776,SC,2015-09-01,687.5,94.5,4509933.333333333,260.0,329.93,3077.1972819596504,194181.36666666667,1251.0,3313.0,5.6,160740.0
5777,SC,2015-10-01,680.0,95.3,4557308.0,264.0,331.19,2218.39805564562,194513.1,1172.0,3102.0,5.5,161256.0
5778,SC,2015-11-01,642.5,96.0,4580592.0,232.5,332.16333333333336,2217.04634642674,194928.56666666668,1176.0,3292.0,5.4,161890.0
5779,SC,2015-12-01,655.0,96.9,4603876.0,257.5,333.13666666666666,2491.99019835058,195344.03333333333,1148.0,3170.0,5.4,162545.0
5780,SC,2016-01-01,834.0,97.9,4627160.0,302.0,334.11,2073.3713434828896,195759.5,1380.0,3909.0,5.3,163125.0
5781,SC,2016-02-01,920.0,98.7,4695798.666666667,320.0,336.01666666666665,2215.4444653,196336.73333333334,1173.0,3317.0,5.3,163607.0
5782,SC,2016-03-01,917.5,99.8,4764437.333333333,322.5,337.92333333333335,2541.1034061577802,196913.96666666667,1117.0,3147.0,5.2,164115.0
5783,SC,2016-04-01,852.0,100.1,4833076.0,296.0,339.83,2678.83265840208,197491.2,1248.0,3501.0,5.1,164658.0
5784,SC,2016-05-01,845.0,100.2,4927737.333333333,295.0,342.4533333333333,2741.26653074233,197845.56666666668,1217.0,3583.0,5.1,165344.0
5785,SC,2016-06-01,732.5,101.2,5022398.666666667,260.0,345.07666666666665,2871.4532952550603,198199.93333333332,1011.0,2922.0,5.0,165997.0
5786,SC,2016-07-01,706.0,102.5,5117060.0,252.0,347.7,2694.00578367566,198554.3,1224.0,3477.0,4.9,166589.0
5787,SC,2016-08-01,832.5,103.4,5150385.333333333,262.5,347.92,2907.40521040755,199108.76666666666,1157.0,3672.0,4.8,167306.0
5788,SC,2016-09-01,792.5,104.4,5183710.666666667,267.5,348.14,2750.29953867318,199663.23333333334,1267.0,3733.0,4.7,168108.0
5789,SC,2016-10-01,684.0,104.1,5217036.0,226.0,348.36,2179.19226832736,200217.7,996.0,3108.0,4.6,169002.0
5790,SC,2016-11-01,695.0,104.8,5338270.666666667,245.0,349.7033333333333,2861.40221564553,200706.06666666668,1224.0,3583.0,4.5,169804.0
5791,SC,2016-12-01,682.0,105.4,5459505.333333333,234.0,351.0466666666667,2569.74329671488,201194.43333333332,1251.0,3826.0,4.5,170525.0
5792,SC,2017-01-01,967.5,105.5,5580740.0,332.5,352.39,2790.4837023244395,201682.8,1254.0,3779.0,4.4,170953.0
5793,SC,2017-02-01,1067.5,105.7,5625822.666666667,352.5,354.53,2824.3926000064002,201821.73333333334,1294.0,3836.0,4.3,171537.0
5794,SC,2017-03-01,1050.0,105.8,5670905.333333333,335.0,356.67,2745.48049112244,201960.66666666666,1233.0,3716.0,4.2,172068.0
5795,SC,2017-04-01,928.0,106.1,5715988.0,308.0,358.81,2394.02210316948,202099.6,1204.0,3608.0,4.2,172994.0
5796,SC,2017-05-01,945.0,106.9,5690504.0,325.0,361.0966666666667,2908.77149019753,202213.06666666668,1265.0,3792.0,4.1,173733.0
5797,SC,2017-06-01,845.0,107.4,5665020.0,300.0,363.3833333333333,2881.27594717889,202326.53333333333,1271.0,3743.0,4.1,174553.0
5798,SC,2017-07-01,822.0,107.5,5639536.0,280.0,365.67,2984.74642197508,202440.0,1284.0,3760.0,4.2,175254.0
5799,SC,2017-08-01,830.0,104.2,5637818.666666667,272.5,366.26,3037.49925941897,202902.4,1253.0,3743.0,4.2,175965.0
5800,SC,2017-09-01,800.0,103.9,5636101.333333333,262.0,366.85,2660.8930468717003,203364.80000000002,1200.0,3705.0,4.2,176629.0
5801,SC,2017-10-01,852.5,104.5,5634384.0,287.5,367.44,2820.2398921033196,203827.2,1335.0,4049.0,4.2,177278.0
5802,SC,2017-11-01,777.5,104.6,5639294.666666667,262.5,370.13,2988.94383971845,204258.1666666667,1290.0,3948.0,4.2,177992.0
5803,SC,2017-12-01,690.0,105.1,5644205.333333333,238.0,372.82,2733.77094553518,204689.13333333333,1300.0,3861.0,4.1,178722.0
5804,SC,2018-01-01,1062.5,108.8,5649116.0,362.5,375.51,2992.27101898875,205120.1,1369.0,4097.0,3.9,179676.0
5805,SC,2018-02-01,1105.0,109.8,5669598.666666667,352.5,377.11,2776.07561752897,205666.1,1294.0,3978.0,3.7,180693.0
5806,SC,2018-03-01,1150.0,110.0,5690081.333333333,376.0,378.71,3059.50069175846,206212.1,1377.0,4068.0,3.5,181969.0
5807,SC,2018-04-01,1040.0,110.2,5710564.0,340.0,380.31,3095.0963266753497,206758.1,1354.0,4149.0,3.3,183030.0
5808,SC,2018-05-01,1050.0,110.5,5712498.666666667,357.5,382.06,2922.8269216985304,207036.4,1399.0,4222.0,3.3,183967.0
5809,SC,2018-06-01,948.0,110.4,5714433.333333333,312.0,383.81,3170.1441811759996,207314.7,1339.0,4223.0,3.3,184741.0
5810,SC,2018-07-01,910.0,110.1,5716368.0,287.5,385.56,2844.3070684728996,207593.0,1312.0,4170.0,3.3,185554.0
5811,SC,2018-08-01,960.0,110.1,5756508.0,312.5,386.04,3420.9945989666,208039.83333333334,1389.0,4241.0,3.3,186391.0
5812,SC,2018-09-01,840.0,110.0,5796648.0,272.0,386.52,2685.99651851328,208486.66666666666,1266.0,3927.0,3.3,187288.0
5813,SC,2018-10-01,857.5,110.4,5836788.0,277.5,387.0,2828.2801305587,208933.5,1291.0,4086.0,3.3,188087.0
5814,SC,2018-11-01,820.0,110.4,5930616.0,275.0,388.80333333333334,3093.31236810649,209658.0,1352.0,4189.0,3.3,188929.0
5815,SC,2018-12-01,718.0,110.4,6024444.0,240.0,390.6066666666667,3258.4402313391997,210382.5,1286.0,3999.0,3.3,189784.0
5816,SC,2019-01-01,1025.0,110.9,6118272.0,340.0,392.41,3701.8030856769105,211107.0,1304.0,4052.0,3.2,190619.0
5817,SC,2019-02-01,1205.0,110.8,6122597.333333333,375.0,395.12333333333333,3025.89228696485,211223.16666666666,1370.0,4369.0,3.2,191433.0
5818,SC,2019-03-01,1222.0,110.9,6126922.666666667,360.0,397.8366666666667,2471.37674215969,211339.33333333334,1317.0,4290.0,3.2,191999.0
5819,SC,2019-04-01,1062.5,111.4,6131248.0,332.5,400.55,2989.3924994464396,211455.5,1312.0,4254.0,3.1,192624.0
5820,SC,2019-05-01,1035.0,111.3,6160786.666666667,330.0,402.32,3475.2250950906605,212389.56666666668,1283.0,4135.0,2.9,193156.0
5821,SC,2019-06-01,962.0,111.2,6190325.333333333,308.0,404.09000000000003,2536.6925178060997,213323.63333333333,1344.0,4315.0,2.8,193762.0
5822,SC,2019-07-01,935.0,111.5,6219864.0,300.0,405.86,2925.0640639209196,214257.7,1358.0,4293.0,2.6,194411.0
5823,SC,2019-08-01,976.0,111.5,6232449.333333333,310.0,407.17333333333335,2997.70332156099,214882.1,1387.0,4322.0,2.5,195017.0
5824,SC,2019-09-01,910.0,112.0,6245034.666666667,277.5,408.4866666666667,2951.94044267451,215506.5,1339.0,4420.0,2.4,195628.0
5825,SC,2019-10-01,935.0,111.3,6257620.0,280.0,409.8,3027.84423342703,216130.9,1307.0,4413.0,2.5,196226.0
5826,SC,2019-11-01,878.0,111.3,6212397.333333333,280.0,411.7633333333333,2730.14038066726,214187.8,1356.0,4478.0,2.5,196814.0
5827,SC,2019-12-01,792.5,111.1,6167174.666666667,255.0,413.7266666666667,2873.44576032207,212244.7,1415.0,4596.0,2.6,197408.0
5828,SC,2020-01-01,1095.0,111.1,6121952.0,325.0,415.69,3023.7050611936997,210301.6,1239.0,4261.0,2.8,197956.0
5829,SC,2020-02-01,1198.0,111.1,6078985.333333333,360.0,416.7633333333333,3053.08594868148,205312.80000000002,1363.0,4288.0,2.9,198542.0
5830,SC,2020-03-01,1077.5,110.8,6036018.666666667,325.0,417.8366666666667,3093.31755913688,200324.0,1186.0,3776.0,3.0,199304.0
5831,SC,2020-04-01,965.0,105.7,5993052.0,247.5,418.91,2616.4810329419197,195335.2,1002.0,4066.0,11.6,200078.0
5832,SC,2020-05-01,1288.0,106.9,6107640.0,322.0,421.2866666666667,2645.4722839984,201340.23333333334,1348.0,5444.0,9.1,201219.0
5833,SC,2020-06-01,1502.5,106.8,6222228.0,392.5,423.66333333333336,3297.62980112188,207345.26666666666,1641.0,6491.0,7.8,202255.0
5834,SC,2020-07-01,2007.5,106.7,6336816.0,505.0,426.04,3937.0047429044103,213350.3,2323.0,9299.0,7.2,203509.0
5835,SC,2020-08-01,1912.0,106.9,6414220.0,500.0,428.84000000000003,3347.21782843027,213549.9,2192.0,8410.0,6.3,204735.0
5836,SC,2020-09-01,1525.0,107.1,6491624.0,400.0,431.64,3781.9173435336797,213749.5,1920.0,7276.0,5.9,206318.0
5837,SC,2020-10-01,1400.0,107.2,6569028.0,388.0,434.44,4082.9670879603996,213949.1,1818.0,6699.0,5.3,208088.0
5838,SC,2020-11-01,1212.5,107.6,6460816.0,332.5,437.87666666666667,4212.21598445426,214888.2,1621.0,6226.0,5.1,209965.0
5839,SC,2020-12-01,1266.6666666666667,108.4,6352604.0,363.3333333333333,441.31333333333333,4635.17890261585,215827.3,1537.0,5510.0,4.9,211844.0
5840,SC,2021-01-01,1964.0,108.1,6244392.0,560.0,444.75,3765.44356061255,216766.4,2379.0,8454.0,4.6,213909.0
5841,SC,2021-02-01,2020.0,108.2,6307101.333333333,537.5,453.00333333333333,3884.53212169235,218224.3,2037.0,7271.0,4.4,216278.0
5842,SC,2021-03-01,2220.0,108.8,6369810.666666667,577.5,461.25666666666666,3935.54915207921,219682.2,2127.0,7873.0,4.3,218806.0
5843,SC,2021-04-01,2337.5,108.6,6432520.0,585.0,469.51,4187.351034790589,221140.1,2351.0,9605.0,4.2,221636.0
5844,SC,2021-05-01,2390.0,108.3,6548932.0,622.0,478.34999999999997,3855.9425810384705,221306.96666666667,2510.0,9732.0,4.1,224716.0
5845,SC,2021-06-01,1887.5,107.9,6665344.0,512.5,487.19,5086.98791537314,221473.83333333334,2167.0,8217.0,4.1,228739.0
5846,SC,2021-07-01,1796.0,109.2,6781756.0,474.0,496.03,4098.10871411287,221640.7,2121.0,8224.0,4.0,233071.0
5847,SC,2021-08-01,1657.5,108.8,6882238.666666667,450.0,503.76666666666665,3436.09043649349,222638.0,1992.0,7414.0,3.9,238027.0
5848,SC,2021-09-01,1567.5,108.9,6982721.333333333,412.5,511.50333333333333,4381.86539336841,223635.30000000002,1983.0,7555.0,3.8,242905.0
5849,SC,2021-10-01,1532.0,107.8,7083204.0,422.0,519.24,4239.82043946043,224632.6,1965.0,7303.0,3.6,247920.0
5850,SC,2021-11-01,1422.5,109.2,7105395.0,412.5,527.3866666666667,4416.38891146809,225008.80000000002,2023.0,7366.0,3.6,252667.0
5851,SC,2021-12-01,1462.5,109.4,7127586.0,400.0,535.5333333333333,3936.09406877998,225385.0,1973.0,7548.0,3.6,257791.0
5852,SC,2022-01-01,1726.0,109.0,7149777.0,460.0,543.68,4277.20119893195,225761.2,2020.0,7572.0,3.5,262902.0
5853,SC,2022-02-01,2102.5,109.5,7190097.666666667,515.0,555.7033333333333,4107.51660745794,225659.9,1965.0,7591.0,3.5,268222.0
5854,SC,2022-03-01,2142.5,110.2,7230418.333333333,552.5,567.7266666666667,4257.793678664811,225558.6,2003.0,7451.0,3.4,273354.0
5855,SC,2022-04-01,2136.0,108.5,7270739.0,550.0,579.75,4277.7155502686,225457.3,2164.0,8573.0,3.3,278943.0
5856,SC,2022-05-01,1897.5,108.3,6458328.625,500.0,543.68375,4150.83264115613,202531.26249999998,2053.0,7847.0,3.3,284539.0
5857,SC,2022-06-01,1557.5,107.9,5645918.25,425.0,507.6175,3811.66565642255,179605.22499999998,1844.0,6923.0,3.2,289898.0
5858,SC,2022-07-01,1598.0,107.9,4833507.875,442.0,471.55125,3721.7015200255,156679.1875,1980.0,7352.0,3.2,294149.0
5859,SC,2022-08-01,1650.0,107.2,4021097.5,457.5,435.485,3637.3310643859295,133753.15,2016.0,7445.0,3.1,297236.0
5860,SC,2022-09-01,1635.0,106.3,3208687.125,452.5,399.41875000000005,3413.65379670575,110827.11249999999,2125.0,7701.0,3.2,298701.0
5861,SC,2022-10-01,1588.0,106.0,2396276.75,436.0,363.3525,3586.57646871685,87901.07500000001,2061.0,7654.0,3.3,299965.0
5862,SC,2022-11-01,1530.0,63.3,1583866.375,420.0,327.28625,1838.762189344431,64975.037500000006,1149.0,4094.0,4.15,229837.5
5863,SD,2011-01-01,136.0,20.6,771456.0,72.0,291.22,90.94790997201191,42049.0,237.0,534.0,5.0,159710.0
5864,SD,2011-02-01,157.5,20.7,780324.0,75.0,290.3966666666667,279.33445512445803,42237.53333333333,252.0,553.0,4.9,159440.0
5865,SD,2011-03-01,147.5,20.5,789192.0,65.0,289.5733333333333,202.147896367426,42426.066666666666,227.0,527.0,4.9,159246.0
5866,SD,2011-04-01,132.0,20.7,798060.0,56.0,288.75,195.650371112791,42614.6,202.0,496.0,4.8,158898.0
5867,SD,2011-05-01,110.0,20.8,804849.3333333334,50.0,289.74666666666667,305.696555024173,42672.799999999996,199.0,470.0,4.7,158716.0
5868,SD,2011-06-01,115.0,21.0,811638.6666666666,55.0,290.74333333333334,230.11188709562802,42731.0,220.0,493.0,4.6,158747.0
5869,SD,2011-07-01,100.0,21.1,818428.0,48.0,291.74,248.630073569072,42789.2,206.0,454.0,4.5,158828.0
5870,SD,2011-08-01,92.5,21.1,824308.0,45.0,292.2866666666667,298.757947869735,43441.2,202.0,434.0,4.5,158949.0
5871,SD,2011-09-01,107.5,21.4,830188.0,45.0,292.8333333333333,325.93870808040197,44093.2,224.0,497.0,4.4,158858.0
5872,SD,2011-10-01,106.0,21.8,836068.0,48.0,293.38,239.504103819553,44745.2,230.0,492.0,4.4,158905.0
5873,SD,2011-11-01,92.5,21.5,843150.6666666666,40.0,293.3666666666667,142.301798819571,44739.7,210.0,456.0,4.3,159018.0
5874,SD,2011-12-01,126.0,21.5,850233.3333333334,56.0,293.3533333333333,191.56405481058601,44734.2,232.0,558.0,4.2,159205.0
5875,SD,2012-01-01,127.5,21.7,857316.0,55.0,293.34,229.026594650428,44728.7,166.0,438.0,4.2,159369.0
5876,SD,2012-02-01,137.5,21.5,850974.6666666666,57.5,293.88666666666666,289.021159544655,44673.46666666667,205.0,480.0,4.1,159503.0
5877,SD,2012-03-01,138.0,21.9,844633.3333333334,58.0,294.43333333333334,268.85170100769,44618.23333333333,208.0,484.0,4.1,159482.0
5878,SD,2012-04-01,152.5,21.7,838292.0,65.0,294.98,302.857036057874,44563.0,229.0,588.0,4.1,159485.0
5879,SD,2012-05-01,115.0,21.1,823848.0,62.5,295.47,274.720806645184,43795.76666666667,243.0,489.0,4.1,159600.0
5880,SD,2012-06-01,106.0,20.9,809404.0,50.0,295.96,469.631544583944,43028.53333333333,204.0,452.0,4.1,159748.0
5881,SD,2012-07-01,110.0,20.5,794960.0,47.5,296.45,375.52920669690496,42261.3,215.0,503.0,4.1,160023.0
5882,SD,2012-08-01,102.5,20.6,802230.6666666666,47.5,297.70666666666665,275.208744569784,42858.53333333333,223.0,488.0,4.1,160334.0
5883,SD,2012-09-01,106.0,20.5,809501.3333333334,42.0,298.96333333333337,386.57483220608805,43455.76666666667,205.0,489.0,4.0,160793.0
5884,SD,2012-10-01,105.0,20.5,816772.0,47.5,300.22,462.392461190245,44053.0,219.0,491.0,4.0,161240.0
5885,SD,2012-11-01,105.0,20.7,817128.0,42.5,301.21000000000004,571.383378634594,44031.73333333333,215.0,496.0,3.9,161605.0
5886,SD,2012-12-01,132.0,20.9,817484.0,54.0,302.2,427.75119226426904,44010.46666666667,247.0,636.0,3.9,162063.0
5887,SD,2013-01-01,167.5,21.0,817840.0,75.0,303.19,493.924343114379,43989.2,231.0,590.0,3.9,162651.0
5888,SD,2013-02-01,150.0,21.0,826101.3333333334,70.0,303.6066666666667,306.568509795659,44041.96666666667,243.0,515.0,3.8,163288.0
5889,SD,2013-03-01,148.0,21.0,834362.6666666666,68.0,304.0233333333333,513.583654932713,44094.73333333333,227.0,507.0,3.8,163919.0
5890,SD,2013-04-01,120.0,20.3,842624.0,50.0,304.44,482.226374266268,44147.5,182.0,456.0,3.8,164438.0
5891,SD,2013-05-01,115.0,21.4,859234.6666666666,50.0,305.8233333333333,326.04006378806304,44171.1,201.0,478.0,3.8,165013.0
5892,SD,2013-06-01,118.0,21.4,875845.3333333334,54.0,307.20666666666665,350.392799381303,44194.700000000004,206.0,517.0,3.7,165570.0
5893,SD,2013-07-01,112.5,21.5,892456.0,52.5,308.59,402.810750997113,44218.3,216.0,513.0,3.7,166177.0
5894,SD,2013-08-01,110.0,21.7,892526.6666666666,42.0,309.0466666666666,584.9677113181469,44223.700000000004,188.0,523.0,3.7,166695.0
5895,SD,2013-09-01,112.5,21.7,892597.3333333334,45.0,309.50333333333333,554.3981733697441,44229.1,216.0,532.0,3.6,167175.0
5896,SD,2013-10-01,107.5,21.8,892668.0,47.5,309.96,302.935166275258,44234.5,240.0,517.0,3.6,167524.0
5897,SD,2013-11-01,100.0,22.0,897996.0,44.0,309.75333333333333,342.619345247249,44561.53333333333,201.0,449.0,3.5,167913.0
5898,SD,2013-12-01,125.0,21.9,903324.0,52.5,309.5466666666666,444.59265404427697,44888.566666666666,219.0,555.0,3.5,168289.0
5899,SD,2014-01-01,142.5,22.0,908652.0,70.0,309.34,443.404542205692,45215.6,207.0,517.0,3.5,168686.0
5900,SD,2014-02-01,157.5,21.9,914038.6666666666,67.5,311.09999999999997,230.80416712160198,45240.5,217.0,546.0,3.4,168982.0
5901,SD,2014-03-01,154.0,21.8,919425.3333333334,64.0,312.86,465.353079237975,45265.4,226.0,554.0,3.4,169469.0
5902,SD,2014-04-01,147.5,21.5,924812.0,65.0,314.62,505.39876454556395,45290.3,244.0,559.0,3.4,170008.0
5903,SD,2014-05-01,120.0,22.1,931614.6666666666,58.0,315.5,427.779871243043,45101.66666666667,221.0,516.0,3.4,170725.0
