,State,Year,Quarter,Month,BusinessApplications,ConstructionEmployees,ConstructionWages,HighPropensityBusinessApplications,HousePriceIdx,NewHousingPermits,RealGDP,TotalHighPropensityNAICs,TotalNAICs,UnemploymentRate,ZillowHomeValue
5854,SC,2022,1,3,2142.5,110.2,,552.5,,4257.793678664811,,2003.0,7451.0,3.4,273354.0
5855,SC,2022,2,4,2136.0,108.5,7270739.0,550.0,579.75,4277.7155502686,225457.3,2164.0,8573.0,3.3,278943.0
5856,SC,2022,2,5,1897.5,108.3,,500.0,,4150.83264115613,,2053.0,7847.0,3.3,284539.0
5857,SC,2022,2,6,1557.5,107.9,,425.0,,3811.66565642255,,1844.0,6923.0,3.2,289898.0
5858,SC,2022,3,7,1598.0,107.9,,442.0,,3721.7015200255,,1980.0,7352.0,3.2,294149.0
5859,SC,2022,3,8,1650.0,107.2,,457.5,,3637.3310643859295,,2016.0,7445.0,3.1,297236.0
5860,SC,2022,3,9,1635.0,106.3,,452.5,,3413.65379670575,,2125.0,7701.0,3.2,298701.0
5861,SC,2022,4,10,1588.0,106.0,,436.0,,3586.57646871685,,2061.0,7654.0,3.3,299965.0
5862,SC,2022,4,11,1530.0,,,420.0,,,,,,,
5863,SD,2011,1,1,136.0,20.6,771456.0,72.0,291.22,90.94790997201191,42049.0,237.0,534.0,5.0,159710.0
5864,SD,2011,1,2,157.5,20.7,,75.0,,279.33445512445803,,252.0,553.0,4.9,159440.0
5865,SD,2011,1,3,147.5,20.5,,65.0,,202.147896367426,,227.0,527.0,4.9,159246.0
5866,SD,2011,2,4,132.0,20.7,798060.0,56.0,288.75,195.650371112791,42614.6,202.0,496.0,4.8,158898.0
5867,SD,2011,2,5,110.0,20.8,,50.0,,305.696555024173,,199.0,470.0,4.7,158716.0
5868,SD,2011,2,6,115.0,21.0,,55.0,,230.11188709562802,,220.0,493.0,4.6,158747.0
5869,SD,2011,3,7,100.0,21.1,818428.0,48.0,291.74,248.630073569072,42789.2,206.0,454.0,4.5,158828.0
5870,SD,2011,3,8,92.5,21.1,,45.0,,298.757947869735,,202.0,434.0,4.5,158949.0
5871,SD,2011,3,9,107.5,21.4,,45.0,,325.93870808040197,,224.0,497.0,4.4,158858.0
5872,SD,2011,4,10,106.0,21.8,836068.0,48.0,293.38,239.504103819553,44745.2,230.0,492.0,4.4,158905.0
5873,SD,2011,4,11,92.5,21.5,,40.0,,142.301798819571,,210.0,456.0,4.3,159018.0
5874,SD,2011,4,12,126.0,21.5,,56.0,,191.56405481058601,,232.0,558.0,4.2,159205.0
5875,SD,2012,1,1,127.5,21.7,857316.0,55.0,293.34,229.026594650428,44728.7,166.0,438.0,4.2,159369.0
5876,SD,2012,1,2,137.5,21.5,,57.5,,289.021159544655,,205.0,480.0,4.1,159503.0
5877,SD,2012,1,3,138.0,21.9,,58.0,,268.85170100769,,208.0,484.0,4.1,159482.0
5878,SD,2012,2,4,152.5,21.7,838292.0,65.0,294.98,302.857036057874,44563.0,229.0,588.0,4.1,159485.0
5879,SD,2012,2,5,115.0,21.1,,62.5,,274.720806645184,,243.0,489.0,4.1,159600.0
5880,SD,2012,2,6,106.0,20.9,,50.0,,469.631544583944,,204.0,452.0,4.1,159748.0
5881,SD,2012,3,7,110.0,20.5,794960.0,47.5,296.45,375.52920669690496,42261.3,215.0,503.0,4.1,160023.0
5882,SD,2012,3,8,102.5,20.6,,47.5,,275.208744569784,,223.0,488.0,4.1,160334.0
5883,SD,2012,3,9,106.0,20.5,,42.0,,386.57483220608805,,205.0,489.0,4.0,160793.0
5884,SD,2012,4,10,105.0,20.5,816772.0,47.5,300.22,462.392461190245,44053.0,219.0,491.0,4.0,161240.0
5885,SD,2012,4,11,105.0,20.7,,42.5,,571.383378634594,,215.0,496.0,3.9,161605.0
5886,SD,2012,4,12,132.0,20.9,,54.0,,427.75119226426904,,247.0,636.0,3.9,162063.0
5887,SD,2013,1,1,167.5,21.0,817840.0,75.0,303.19,493.924343114379,43989.2,231.0,590.0,3.9,162651.0
5888,SD,2013,1,2,150.0,21.0,,70.0,,306.568509795659,,243.0,515.0,3.8,163288.0
5889,SD,2013,1,3,148.0,21.0,,68.0,,513.583654932713,,227.0,507.0,3.8,163919.0
5890,SD,2013,2,4,120.0,20.3,842624.0,50.0,304.44,482.226374266268,44147.5,182.0,456.0,3.8,164438.0
5891,SD,2013,2,5,115.0,21.4,,50.0,,326.04006378806304,,201.0,478.0,3.8,165013.0
5892,SD,2013,2,6,118.0,21.4,,54.0,,350.392799381303,,206.0,517.0,3.7,165570.0
5893,SD,2013,3,7,112.5,21.5,892456.0,52.5,308.59,402.810750997113,44218.3,216.0,513.0,3.7,166177.0
5894,SD,2013,3,8,110.0,21.7,,42.0,,584.9677113181469,,188.0,523.0,3.7,166695.0
5895,SD,2013,3,9,112.5,21.7,,45.0,,554.3981733697441,,216.0,532.0,3.6,167175.0
5896,SD,2013,4,10,107.5,21.8,892668.0,47.5,309.96,302.935166275258,44234.5,240.0,517.0,3.6,167524.0
5897,SD,2013,4,11,100.0,22.0,,44.0,,342.619345247249,,201.0,449.0,3.5,167913.0
5898,SD,2013,4,12,125.0,21.9,,52.5,,444.59265404427697,,219.0,555.0,3.5,168289.0
5899,SD,2014,1,1,142.5,22.0,908652.0,70.0,309.34,443.404542205692,45215.6,207.0,517.0,3.5,168686.0
5900,SD,2014,1,2,157.5,21.9,,67.5,,230.80416712160198,,217.0,546.0,3.4,168982.0
5901,SD,2014,1,3,154.0,21.8,,64.0,,465.353079237975,,226.0,554.0,3.4,169469.0
5902,SD,2014,2,4,147.5,21.5,924812.0,65.0,314.62,505.39876454556395,45290.3,244.0,559.0,3.4,170008.0
5903,SD,2014,2,5,120.0,22.1,,58.0,,427.779871243043,,221.0,516.0,3.4,170725.0
5904,SD,2014,2,6,127.5,22.3,,60.0,,365.02357906605204,,244.0,540.0,3.3,171276.0
5905,SD,2014,3,7,115.0,22.3,945220.0,45.0,317.26,401.910954149915,44724.4,223.0,527.0,3.3,171805.0
5906,SD,2014,3,8,114.0,22.3,,54.0,,331.456433631344,,240.0,544.0,3.3,172243.0
5907,SD,2014,3,9,115.0,22.4,,47.5,,271.009123679097,,225.0,523.0,3.3,172736.0
5908,SD,2014,4,10,110.0,22.6,959000.0,45.0,320.32,436.073158934185,44155.6,205.0,533.0,3.3,173202.0
5909,SD,2014,4,11,118.0,22.3,,50.0,,256.01040607823796,,249.0,571.0,3.2,173663.0
5910,SD,2014,4,12,117.5,22.7,,60.0,,1001.0803545302301,,200.0,437.0,3.2,174031.0
5911,SD,2015,1,1,146.0,22.6,1037260.0,66.0,323.13,256.356218365099,45028.8,226.0,604.0,3.2,174613.0
5912,SD,2015,1,2,145.0,22.9,,60.0,,386.470719448095,,208.0,507.0,3.2,175290.0
5913,SD,2015,1,3,147.5,23.3,,65.0,,375.84151439810404,,235.0,523.0,3.2,176116.0
5914,SD,2015,2,4,142.5,23.3,1035808.0,65.0,327.34,278.079271243785,45216.7,241.0,558.0,3.1,176920.0
5915,SD,2015,2,5,134.0,23.3,,60.0,,327.570976596452,,247.0,554.0,3.1,177679.0
5916,SD,2015,2,6,137.5,23.1,,60.0,,292.67247671103803,,252.0,589.0,3.1,178488.0
5917,SD,2015,3,7,125.0,23.3,997772.0,55.0,330.69,682.6416086064299,45585.1,240.0,556.0,3.1,179276.0
5918,SD,2015,3,8,118.0,23.1,,50.0,,320.534485142453,,239.0,546.0,3.0,180107.0
5919,SD,2015,3,9,115.0,22.9,,52.5,,286.053060002947,,255.0,546.0,3.0,180563.0
5920,SD,2015,4,10,122.0,23.1,1027140.0,56.0,334.42,386.316317049928,46827.5,277.0,573.0,2.9,180947.0
5921,SD,2015,4,11,110.0,23.1,,50.0,,293.557408392674,,234.0,534.0,2.9,181273.0
5922,SD,2015,4,12,110.0,23.2,,55.0,,330.055694706515,,189.0,435.0,2.8,181940.0
5923,SD,2016,1,1,148.0,22.9,1047480.0,70.0,337.28,460.52205739231397,45401.1,227.0,605.0,2.8,182650.0
5924,SD,2016,1,2,142.5,23.1,,60.0,,801.4295986911329,,213.0,501.0,2.8,183316.0
5925,SD,2016,1,3,142.5,23.3,,65.0,,326.904805601899,,214.0,508.0,2.8,184276.0
5926,SD,2016,2,4,150.0,23.5,1098140.0,64.0,340.27,431.52831641263606,45745.2,247.0,600.0,2.9,185390.0
5927,SD,2016,2,5,120.0,23.4,,50.0,,586.264278660807,,189.0,517.0,2.9,186609.0
5928,SD,2016,2,6,120.0,24.4,,47.5,,546.4153273823549,,182.0,478.0,3.0,187449.0
5929,SD,2016,3,7,108.0,25.1,1203500.0,42.0,346.82,364.702897821102,46617.9,219.0,530.0,3.1,188216.0
5930,SD,2016,3,8,105.0,24.4,,45.0,,462.862304896696,,212.0,526.0,3.1,188979.0
5931,SD,2016,3,9,115.0,24.2,,47.5,,426.37445787265506,,196.0,493.0,3.2,189917.0
5932,SD,2016,4,10,100.0,23.8,1108796.0,42.0,348.94,349.872584167985,46539.7,201.0,476.0,3.2,190782.0
5933,SD,2016,4,11,110.0,23.8,,40.0,,492.27160737567,,205.0,555.0,3.2,191703.0
5934,SD,2016,4,12,124.0,23.5,,58.0,,447.204681878067,,251.0,555.0,3.2,192619.0
5935,SD,2017,1,1,177.5,23.2,1085920.0,75.0,351.94,462.001506404326,46857.7,217.0,607.0,3.1,193529.0
5936,SD,2017,1,2,182.5,23.3,,70.0,,474.91739673033203,,247.0,658.0,3.1,194425.0
5937,SD,2017,1,3,182.5,23.2,,62.5,,435.550894405617,,209.0,661.0,3.1,195264.0
5938,SD,2017,2,4,172.0,24.0,1082936.0,58.0,359.59,411.38645969568,46103.9,211.0,657.0,3.0,196186.0
5939,SD,2017,2,5,170.0,23.2,,65.0,,308.822238085227,,231.0,704.0,3.0,197291.0
5940,SD,2017,2,6,150.0,23.2,,55.0,,460.19680245188005,,220.0,689.0,3.0,198439.0
5941,SD,2017,3,7,156.0,23.1,1078864.0,48.0,364.49,385.24149558570605,45411.6,215.0,702.0,3.1,199541.0
5942,SD,2017,3,8,157.5,23.2,,50.0,,390.512776776431,,215.0,716.0,3.1,200428.0
5943,SD,2017,3,9,162.0,23.3,,44.0,,621.339322881725,,207.0,776.0,3.1,201216.0
5944,SD,2017,4,10,160.0,23.4,1101416.0,42.5,365.55,421.52717553029703,44730.1,205.0,762.0,3.0,201833.0
5945,SD,2017,4,11,162.5,23.5,,45.0,,540.725013189784,,217.0,794.0,3.0,202460.0
5946,SD,2017,4,12,172.0,23.8,,52.0,,438.556188810718,,207.0,811.0,3.0,202939.0
5947,SD,2018,1,1,227.5,24.0,1139040.0,80.0,370.43,305.75141616307496,46817.1,238.0,774.0,2.9,203424.0
5948,SD,2018,1,2,220.0,23.9,,67.5,,582.726283976551,,231.0,803.0,2.9,203904.0
5949,SD,2018,1,3,224.0,23.9,,64.0,,401.39484996836603,,224.0,787.0,2.9,204619.0
5950,SD,2018,2,4,212.5,23.6,1137676.0,52.5,374.42,374.928022501062,46218.0,199.0,847.0,2.8,205432.0
5951,SD,2018,2,5,207.5,24.0,,62.5,,472.88153115376605,,236.0,868.0,2.8,206581.0
5952,SD,2018,2,6,200.0,23.8,,56.0,,289.694341806559,,235.0,932.0,2.8,207649.0
5953,SD,2018,3,7,187.5,23.7,1159240.0,45.0,379.5,371.281193447444,46235.2,198.0,884.0,2.7,208796.0
5954,SD,2018,3,8,190.0,24.0,,47.5,,552.846989086783,,208.0,898.0,2.7,209732.0
5955,SD,2018,3,9,162.0,24.1,,50.0,,351.418881667192,,232.0,730.0,2.7,210764.0
5956,SD,2018,4,10,135.0,24.1,1172084.0,45.0,383.47,346.01215338610297,45930.8,206.0,635.0,2.7,211857.0
5957,SD,2018,4,11,162.5,24.3,,40.0,,229.312839280244,,208.0,820.0,2.8,212860.0
5958,SD,2018,4,12,174.0,24.2,,52.0,,276.695675832277,,210.0,787.0,2.8,213837.0
5959,SD,2019,1,1,192.5,24.8,1200972.0,62.5,385.68,352.219607029142,46365.7,190.0,678.0,2.8,214647.0
5960,SD,2019,1,2,205.0,24.3,,57.5,,223.511049846931,,183.0,718.0,2.8,215399.0
5961,SD,2019,1,3,204.0,24.0,,58.0,,250.343274619384,,206.0,728.0,2.8,216069.0
5962,SD,2019,2,4,155.0,24.1,1208876.0,57.5,391.3,374.00160338522903,46273.0,211.0,617.0,2.8,216777.0
5963,SD,2019,2,5,162.5,24.2,,62.5,,322.394735911848,,219.0,666.0,2.8,217540.0
5964,SD,2019,2,6,132.0,24.3,,46.0,,341.844005932033,,207.0,611.0,2.8,218236.0
5965,SD,2019,3,7,125.0,24.6,1239232.0,45.0,396.34,389.163257864274,46850.7,209.0,567.0,2.9,218871.0
5966,SD,2019,3,8,140.0,24.7,,50.0,,371.051725699671,,226.0,643.0,2.9,219419.0
5967,SD,2019,3,9,140.0,24.9,,47.5,,334.91489470745,,215.0,647.0,2.8,219961.0
5968,SD,2019,4,10,145.0,25.0,1290632.0,50.0,401.19,525.201485608198,47112.8,252.0,682.0,2.8,220527.0
5969,SD,2019,4,11,128.0,25.0,,44.0,,367.009248695233,,187.0,579.0,2.7,221020.0
5970,SD,2019,4,12,132.5,25.0,,55.0,,481.324024304085,,230.0,609.0,2.7,221732.0
5971,SD,2020,1,1,170.0,25.0,1280812.0,70.0,406.43,267.038291179294,47332.1,207.0,594.0,2.7,222408.0
5972,SD,2020,1,2,170.0,25.0,,62.0,,417.55435394504997,,220.0,596.0,2.6,223447.0
5973,SD,2020,1,3,162.5,25.0,,57.5,,435.396837563615,,191.0,562.0,2.5,224309.0
5974,SD,2020,2,4,117.5,25.1,1311084.0,45.0,408.18,338.89495307396,45063.5,156.0,458.0,8.8,225306.0
5975,SD,2020,2,5,120.0,25.3,,44.0,,424.714207813852,,168.0,523.0,6.6,225499.0
5976,SD,2020,2,6,150.0,24.9,,50.0,,660.5991528638771,,214.0,672.0,5.3,225835.0
5977,SD,2020,3,7,160.0,25.5,1392028.0,57.5,413.69,526.353728861762,48277.3,264.0,744.0,4.8,226253.0
5978,SD,2020,3,8,158.0,25.6,,60.0,,487.46134905067805,,258.0,743.0,4.3,227235.0
5979,SD,2020,3,9,155.0,25.5,,55.0,,620.217041238034,,239.0,747.0,4.0,228328.0
5980,SD,2020,4,10,164.0,26.0,1405112.0,52.0,424.21,679.295544047947,48936.6,242.0,746.0,3.7,229739.0
5981,SD,2020,4,11,147.5,25.5,,52.5,,991.278963849371,,258.0,730.0,3.6,231579.0
5982,SD,2020,4,12,180.0,26.2,,53.333333333333336,,538.5609514702111,,176.0,636.0,3.5,233435.0
5983,SD,2021,1,1,232.0,26.1,1414772.0,80.0,429.66,1205.8937575898801,49114.3,272.0,863.0,3.3,
5984,SD,2021,1,2,210.0,25.7,,67.5,,538.68283890785,,243.0,754.0,3.2,
5985,SD,2021,1,3,237.5,26.5,,82.5,,623.103892659695,,285.0,832.0,3.2,
5986,SD,2021,2,4,217.5,26.9,1422544.0,77.5,458.7,691.210487703857,49673.7,291.0,898.0,3.2,248426.0
5987,SD,2021,2,5,206.0,26.4,,72.0,,543.838639545433,,279.0,845.0,3.2,251868.0
5988,SD,2021,2,6,182.5,26.2,,62.5,,544.782974474854,,269.0,842.0,3.2,255532.0
5989,SD,2021,3,7,192.0,26.1,1430648.0,70.0,484.27,512.060223239078,49523.8,326.0,906.0,3.2,259026.0
5990,SD,2021,3,8,175.0,25.8,,65.0,,664.126937852609,,284.0,820.0,3.2,262355.0
5991,SD,2021,3,9,177.5,25.9,,62.5,,650.960268605636,,285.0,859.0,3.1,265377.0
5992,SD,2021,4,10,192.0,26.2,1467500.0,60.0,503.16,572.558831137553,49920.1,282.0,863.0,3.0,268094.0
5993,SD,2021,4,11,182.5,26.7,,65.0,,586.306222931416,,304.0,907.0,2.9,270786.0
5994,SD,2021,4,12,202.5,26.9,,75.0,,811.4581014863229,,282.0,841.0,2.9,275293.0
5995,SD,2022,1,1,240.0,26.5,1555165.0,78.0,519.83,704.983072162878,50132.2,280.0,928.0,2.8,279973.0
5996,SD,2022,1,2,245.0,26.2,,77.5,,694.273129225307,,286.0,885.0,2.6,285748.0
5997,SD,2022,1,3,240.0,27.8,,82.5,,1084.04948831459,,296.0,864.0,2.5,289660.0
5998,SD,2022,2,4,228.0,27.8,1609727.0,82.0,555.52,784.034159617334,49921.7,292.0,884.0,2.3,293367.0
5999,SD,2022,2,5,205.0,28.0,,70.0,,1468.87045653784,,282.0,902.0,2.3,295834.0
6000,SD,2022,2,6,165.0,27.9,,60.0,,570.3833859030191,,269.0,760.0,2.3,298476.0
6001,SD,2022,3,7,178.0,28.4,,62.0,,1100.9333514552802,,278.0,849.0,2.3,301204.0
6002,SD,2022,3,8,182.5,28.6,,67.5,,842.535737071118,,301.0,892.0,2.3,303431.0
6003,SD,2022,3,9,202.5,28.6,,72.5,,636.698836837934,,314.0,950.0,2.3,305149.0
6004,SD,2022,4,10,208.0,28.9,,64.0,,348.44528592914804,,301.0,930.0,2.4,306633.0
6005,SD,2022,4,11,173.33333333333334,,,56.666666666666664,,,,,,,
6006,TN,2011,1,1,764.0,103.6,4737976.0,378.0,280.91,858.3156052326649,272163.1,1546.0,3344.0,9.6,139306.0
6007,TN,2011,1,2,1102.5,105.0,,467.5,,1051.87038368252,,1769.0,4034.0,9.5,138723.0
6008,TN,2011,1,3,1267.5,106.0,,450.0,,1127.16673593494,,1685.0,4717.0,9.4,138164.0
6009,TN,2011,2,4,932.0,108.3,4969508.0,404.0,277.33,1047.2179592530301,275778.4,1606.0,3545.0,9.3,137816.0
6010,TN,2011,2,5,700.0,107.9,,335.0,,943.3187152129069,,1430.0,3028.0,9.3,137391.0
6011,TN,2011,2,6,797.5,109.1,,382.5,,1191.07749088151,,1671.0,3569.0,9.2,137044.0
6012,TN,2011,3,7,768.0,109.8,5031744.0,348.0,280.48,1049.5301059888302,277827.8,1600.0,3534.0,9.2,136669.0
6013,TN,2011,3,8,795.0,110.1,,357.5,,1152.84153601301,,1548.0,3457.0,9.1,136363.0
6014,TN,2011,3,9,750.0,111.1,,355.0,,1706.99756081806,,1624.0,3439.0,8.9,136055.0
6015,TN,2011,4,10,702.0,111.4,4842424.0,334.0,281.26,907.774970704258,281823.7,1532.0,3235.0,8.8,135686.0
6016,TN,2011,4,11,722.5,111.1,,327.5,,1715.7591889032801,,1587.0,3649.0,8.6,135352.0
6017,TN,2011,4,12,668.0,110.6,,312.0,,1543.3711796615398,,1562.0,3478.0,8.4,135046.0
6018,TN,2012,1,1,720.0,110.4,5230756.0,340.0,278.83,1544.02551596988,284450.7,1293.0,2896.0,8.2,134933.0
6019,TN,2012,1,2,895.0,110.2,,395.0,,1344.90155209476,,1508.0,3258.0,8.1,134825.0
6020,TN,2012,1,3,916.0,110.6,,396.0,,1584.0948338816502,,1490.0,3403.0,8.0,134862.0
6021,TN,2012,2,4,890.0,109.0,5018444.0,377.5,277.67,1291.3332800303099,287689.4,1513.0,3389.0,8.0,134944.0
6022,TN,2012,2,5,845.0,108.7,,385.0,,1520.3710855151,,1658.0,3687.0,8.0,135099.0
6023,TN,2012,2,6,742.0,108.8,,342.0,,1618.15712398625,,1491.0,3309.0,8.0,135163.0
6024,TN,2012,3,7,707.5,108.3,5020752.0,320.0,280.71,1357.03087773301,286248.3,1451.0,3223.0,8.0,135273.0
6025,TN,2012,3,8,737.5,109.0,,330.0,,1744.6715276545401,,1447.0,3223.0,7.9,135383.0
6026,TN,2012,3,9,716.0,109.0,,308.0,,1513.11437766318,,1397.0,3267.0,7.8,135586.0
6027,TN,2012,4,10,712.5,108.0,5034276.0,320.0,281.22,1567.1732530112197,286977.4,1479.0,3355.0,7.8,135733.0
6028,TN,2012,4,11,682.5,107.9,,310.0,,1786.41764064369,,1444.0,3333.0,7.8,135867.0
6029,TN,2012,4,12,730.0,107.9,,344.0,,1957.0068868235198,,1869.0,4100.0,7.9,136030.0
6030,TN,2013,1,1,840.0,107.8,5028800.0,390.0,281.45,1771.2089546529999,290856.7,1498.0,3442.0,8.0,136298.0
6031,TN,2013,1,2,947.5,108.6,,407.5,,1719.9708431882598,,1529.0,3425.0,8.0,136629.0
6032,TN,2013,1,3,932.0,107.8,,412.0,,1386.0309157495499,,1524.0,3425.0,8.0,137005.0
6033,TN,2013,2,4,857.5,107.7,5020076.0,382.5,284.03,1942.60148072163,288127.3,1506.0,3276.0,8.0,137425.0
6034,TN,2013,2,5,740.0,107.9,,327.5,,2183.22866498463,,1374.0,3123.0,7.9,137776.0
6035,TN,2013,2,6,710.0,107.8,,328.0,,1699.02556227714,,1453.0,3250.0,7.9,138143.0
6036,TN,2013,3,7,730.0,107.7,5074644.0,325.0,284.7,2242.70413043573,289602.5,1530.0,3432.0,7.8,138449.0
6037,TN,2013,3,8,790.0,107.8,,368.0,,1793.19907668262,,1566.0,3417.0,7.7,138931.0
6038,TN,2013,3,9,700.0,107.8,,310.0,,2020.7439036582102,,1461.0,3243.0,7.6,139509.0
6039,TN,2013,4,10,707.5,108.6,5149620.0,315.0,286.35,2232.64267195231,290592.0,1531.0,3480.0,7.4,140218.0
6040,TN,2013,4,11,730.0,108.3,,334.0,,1732.5701898647199,,1610.0,3596.0,7.3,140982.0
6041,TN,2013,4,12,645.0,108.0,,305.0,,1748.73569599009,,1583.0,3465.0,7.1,141630.0
6042,TN,2014,1,1,795.0,109.0,5317616.0,352.5,287.8,2836.81150800364,291026.8,1325.0,3224.0,6.9,142260.0
6043,TN,2014,1,2,997.5,109.0,,405.0,,2210.2229271915803,,1538.0,3612.0,6.8,142705.0
6044,TN,2014,1,3,978.0,109.6,,404.0,,1667.9747076645,,1497.0,3574.0,6.8,143079.0
6045,TN,2014,2,4,895.0,110.5,5473748.0,387.5,293.71,2160.31201786288,293801.3,1510.0,3431.0,6.7,143342.0
6046,TN,2014,2,5,784.0,111.0,,350.0,,1798.9822135798897,,1508.0,3450.0,6.7,143695.0
6047,TN,2014,2,6,825.0,109.7,,380.0,,1920.61652810897,,1639.0,3659.0,6.7,144092.0
6048,TN,2014,3,7,742.5,110.5,5466520.0,325.0,296.28,1875.1938250099302,295472.7,1515.0,3470.0,6.6,144489.0
6049,TN,2014,3,8,820.0,111.0,,366.0,,1782.12831766323,,1581.0,3592.0,6.6,144793.0
6050,TN,2014,3,9,770.0,111.0,,337.5,,1975.6978296856698,,1590.0,3598.0,6.5,145075.0
6051,TN,2014,4,10,750.0,112.2,5533688.0,330.0,300.39,3050.18738712662,296219.6,1584.0,3642.0,6.4,145315.0
6052,TN,2014,4,11,710.0,113.6,,318.0,,2208.2855541513395,,1516.0,3488.0,6.3,145592.0
6053,TN,2014,4,12,665.0,114.7,,317.5,,2201.0420002354103,,1441.0,3132.0,6.2,145990.0
6054,TN,2015,1,1,942.0,115.0,5792800.0,400.0,302.95,2333.95365609651,300344.6,1679.0,4212.0,6.1,146508.0
6055,TN,2015,1,2,952.5,115.8,,387.5,,2074.74360759577,,1472.0,3435.0,6.1,147046.0
6056,TN,2015,1,3,925.0,113.7,,397.5,,2594.8273811354,,1516.0,3428.0,6.0,147576.0
6057,TN,2015,2,4,977.5,115.5,6078204.0,412.5,306.6,2748.5801455646697,304598.4,1612.0,3731.0,5.9,148093.0
6058,TN,2015,2,5,844.0,116.8,,366.0,,2870.64731237831,,1541.0,3647.0,5.8,148760.0
6059,TN,2015,2,6,852.5,116.9,,362.5,,2585.30651334767,,1557.0,3762.0,5.7,149351.0
6060,TN,2015,3,7,815.0,117.4,6233624.0,350.0,311.99,2674.45002847667,306366.6,1624.0,3835.0,5.5,149949.0
6061,TN,2015,3,8,858.0,117.8,,358.0,,2850.1888176280395,,1523.0,3731.0,5.4,150495.0
6062,TN,2015,3,9,787.5,118.3,,332.5,,2415.36455971707,,1566.0,3756.0,5.3,151172.0
6063,TN,2015,4,10,826.0,119.0,6349556.0,340.0,314.83,3010.0202298244,306627.1,1565.0,3900.0,5.1,151925.0
6064,TN,2015,4,11,722.5,119.9,,310.0,,4261.2160218021,,1575.0,3694.0,5.0,152830.0
6065,TN,2015,4,12,745.0,119.5,,340.0,,3072.0917342398902,,1570.0,3584.0,4.9,153594.0
6066,TN,2016,1,1,942.0,119.0,6273888.0,402.0,318.89,3324.61260430168,307457.6,1674.0,4072.0,4.8,154362.0
6067,TN,2016,1,2,1060.0,118.5,,422.5,,4173.863425587961,,1610.0,3802.0,4.7,155076.0
6068,TN,2016,1,3,1015.0,118.4,,422.5,,3286.37967808404,,1577.0,3710.0,4.7,155885.0
6069,TN,2016,2,4,1008.0,117.6,6221240.0,402.0,324.83,2979.17022753372,307914.9,1581.0,3971.0,4.6,156619.0
6070,TN,2016,2,5,910.0,117.3,,392.5,,2631.3586873844397,,1685.0,4030.0,4.7,157225.0
6071,TN,2016,2,6,832.5,118.0,,347.5,,2675.13602195058,,1401.0,3422.0,4.7,157779.0
6072,TN,2016,3,7,842.0,119.2,6380052.0,358.0,330.8,2942.0159525153003,310764.6,1762.0,4245.0,4.8,158496.0
6073,TN,2016,3,8,882.5,119.4,,362.5,,2814.7580972997803,,1553.0,3838.0,4.8,159235.0
6074,TN,2016,3,9,832.5,120.1,,337.5,,2837.2436880599394,,1607.0,4011.0,4.9,160136.0
6075,TN,2016,4,10,820.0,120.3,6809236.0,342.0,335.21,2633.68074048793,314435.8,1555.0,3779.0,4.9,161028.0
6076,TN,2016,4,11,745.0,120.4,,295.0,,2773.0100560630103,,1530.0,3845.0,4.8,162101.0
6077,TN,2016,4,12,758.0,121.4,,314.0,,3827.7030417453298,,1692.0,4226.0,4.7,163159.0
6078,TN,2017,1,1,1197.5,122.3,6852484.0,472.5,339.13,2645.31873701923,316454.8,1656.0,4341.0,4.6,164036.0
6079,TN,2017,1,2,1180.0,123.9,,455.0,,3339.40327928813,,1718.0,4209.0,4.4,164781.0
6080,TN,2017,1,3,1165.0,123.5,,447.5,,3388.48535278977,,1678.0,4272.0,4.2,165712.0
6081,TN,2017,2,4,1062.0,124.1,6825212.0,422.0,347.71,2568.04845381492,317441.8,1647.0,4119.0,3.9,166890.0
6082,TN,2017,2,5,1010.0,124.2,,415.0,,3433.00338068276,,1661.0,4176.0,3.7,168116.0
6083,TN,2017,2,6,895.0,124.3,,347.5,,3960.55202863717,,1548.0,4189.0,3.6,169277.0
6084,TN,2017,3,7,902.0,124.4,6959484.0,346.0,354.63,3141.16501055481,319006.1,1581.0,4204.0,3.5,170405.0
6085,TN,2017,3,8,995.0,125.0,,390.0,,3716.81190898717,,1696.0,4404.0,3.4,171484.0
6086,TN,2017,3,9,956.0,124.8,,378.0,,3503.3230401782503,,1699.0,4437.0,3.4,172457.0
6087,TN,2017,4,10,927.5,124.7,7255020.0,372.5,359.24,2976.46507646617,322952.7,1747.0,4392.0,3.4,173400.0
6088,TN,2017,4,11,850.0,125.3,,330.0,,2835.86590777463,,1717.0,4336.0,3.4,174450.0
6089,TN,2017,4,12,784.0,125.8,,306.0,,3182.33783606102,,1623.0,4349.0,3.5,175546.0
6090,TN,2018,1,1,1280.0,125.7,7125844.0,502.5,364.7,3147.8303748586304,321650.1,1776.0,4644.0,3.5,176593.0
6091,TN,2018,1,2,1302.5,126.4,,440.0,,2832.3703601306397,,1659.0,4620.0,3.5,177761.0
6092,TN,2018,1,3,1300.0,127.3,,468.0,,2617.02909682357,,1746.0,4802.0,3.5,178861.0
6093,TN,2018,2,4,1170.0,127.5,7238320.0,437.5,372.77,3466.58371022451,322769.9,1707.0,4627.0,3.5,179989.0
6094,TN,2018,2,5,1107.5,127.8,,425.0,,3409.06804963075,,1744.0,4706.0,3.5,180999.0
6095,TN,2018,2,6,1080.0,129.2,,418.0,,3414.43164824961,,1886.0,4952.0,3.5,182046.0
